contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_2274	49046	252.929	24.6542	70.1227	33.0113	109.271	77.9561	454.666	24.7083	70.5427	92.5989	994.17
contig_2277	187229	297.27	28.7662	91.1715	41.1215	173.508	92.5998	761.306	28.7629	91.1804	106.02	933.372
contig_2279	24040	89.1573	5.27309	9.95955	12.6516	41.5469	33.5226	199.307	5.27309	9.95955	32.437	141.321
contig_228	57420	191.821	24.8537	122.089	27.0739	127.056	53.8564	183.041	24.7534	122.267	61.2831	692.161
contig_2282	2322	78.8297	11.3066	2.06439	11.8872	1.37785	5.95902	0.886856	11.3066	2.06439	38.3702	16.985
contig_2284	32267	131.12	12.7033	38.2104	15.5007	65.4816	42.8481	359.287	12.7111	39.6	47.357	506.451
contig_2285	49479	71.6359	6.03349	31.8484	10.901	92.2429	20.4978	270.453	5.96783	30.4051	28.2358	850.585
contig_2287	31482	80.3818	8.64567	21.8396	9.10421	32.1554	23.6304	129.749	8.73979	22.5316	30.2617	316.429
contig_2288	37147	98.4808	10.4372	55.5671	12.4706	45.8226	31.0512	349.212	10.4244	55.6713	34.0974	367.569
contig_2289	7835	49.4799	5.32258	7.49561	8.4013	7.33701	12.1978	31.1392	5.32258	7.49561	18.2357	11.1524
contig_229	2419	336.664	51.8695	38.924	42.68	4.63215	55.7541	25.6147	51.7959	35.7435	134.564	208.343
contig_2292	5628	192.14	25.2696	42.1936	22.1742	17.1593	37.6961	60.2662	25.2696	42.1936	81.7307	167.524
contig_2296	11574	47.9421	3.54604	6.13757	7.76252	20.3074	16.3867	20.2379	3.54604	6.13757	16.7008	67.0615
contig_2297	16460	56.1255	4.0783	9.22536	6.70497	16.116	19.9937	54.1277	4.0783	9.22536	21.2703	116.973
contig_2299	997	3.43802	1.28571	1.49984	0.866588	0.23159	0	0	1.28571	1.49984	0	0
contig_230	10585	765.33	75.7529	139.639	93.4211	266.729	271.49	2140.9	75.7683	139.106	248.898	656.153
contig_2304	47047	187.879	19.1015	113.563	25.0885	294.733	62.1118	1040.33	19.0474	113.423	62.5298	1410.24
contig_2305	29559	43.2023	5.61022	15.1916	8.75541	20.7975	7.94968	12.989	5.04988	10.2703	15.8371	102.194
contig_2306	42071	61.7321	6.83311	18.4435	6.75385	21.1501	20.9164	51.8539	7.26197	21.9077	19.9667	117.672
contig_2307	7496	85.5758	9.19289	15.5181	18.596	52.2074	11.6246	42.01	9.10931	16.2487	37.0531	156.191
contig_2309	33413	40.4104	4.52118	13.3214	4.31975	11.5141	10.9441	47.9547	4.52118	13.3214	16.1041	119.008
contig_2311	219235	233.424	21.8337	137.25	30.1132	239.851	75.5032	1186.15	21.8114	135.811	84.1625	1691.26
contig_2313	12619	198.477	18.8366	51.6508	28.5774	118.378	57.2351	220.073	18.8366	51.6508	74.9913	272.27
contig_2314	3373	119.1	12.7592	7.85951	20.2445	16.1681	36.0078	30.7005	12.7592	7.85951	37.3289	40.099
contig_2317	64324	212.284	21.5437	101.849	31.547	250.021	63.9811	1596.62	21.5479	101.747	73.6644	1272.26
contig_2318	12610	65.2742	5.15257	3.89685	5.35811	3.82932	23.7327	34.8306	5.07111	3.75658	25.9596	171.945
contig_2319	31539	70.2368	6.26366	11.0533	11.6585	17.4424	22.3043	101.61	6.28723	11.2356	23.7231	95.2869
contig_2324	70309	276.179	27.887	57.1182	38.738	44.364	77.459	110.112	27.887	57.1182	104.208	345.493
contig_2325	121784	268.484	24.9398	49.0052	37.2065	112.916	87.2462	343.313	24.939	49.0081	94.153	450.706
contig_2326	44110	40.091	8.43571	32.179	4.92364	11.155	1.7104	11.9315	8.43571	32.179	16.5856	78.8076
contig_233	20901	723.654	135.828	18058.1	110.152	11552.2	19.3711	213.729	136.606	17957.3	321.696	98907.5
contig_2330	2852	4.36639	0.662102	0.505178	1.47409	0.901752	0.413768	0.242652	0.662102	0.505178	1.15433	0.189051
contig_2331	136380	74.6678	10.1039	15.2177	10.7576	31.3457	15.1596	114.91	10.1043	15.1468	28.5424	122.907
contig_2332	6272	72.5902	5.27916	21.7996	7.76772	28.3459	24.6439	176.967	5.27916	21.7996	29.6202	156.025
contig_2333	103435	234.184	22.6042	92.9361	29.9007	181.919	76.8456	910.52	22.6042	92.9361	82.2291	1001.82
contig_2334	4575	185.877	22.3103	9.81214	27.5912	5.75083	49.2163	6.92059	22.3103	9.81214	64.4486	37.3747
contig_2336	3104	52.9997	3.67028	14.669	9.56771	13.3627	13.1181	109.05	3.72512	14.5265	22.9184	94.1544
contig_234	5899	498.398	84.7316	1256.49	77.0405	502.462	23.1395	5.29712	84.202	1301.84	229.285	3808.18
contig_2340	13218	75.0363	11.5743	44.4061	11.1203	29.2299	15.7601	47.0202	11.5725	44.1282	25.009	119.357
contig_2342	28196	75.7767	8.47476	15.1187	10.95	16.2921	21.0139	27.3105	8.47476	15.1187	26.8632	75.5309
contig_2344	12744	104.334	8.19867	12.3582	10.8836	7.59861	41.3963	38.2358	8.24305	14.4465	35.6124	149.786
contig_2345	11466	67.184	3.76502	4.23409	10.1523	6.21599	22.4673	28.0722	3.8351	4.5992	26.9643	76.0352
contig_2346	2902	108.117	12.734	1.2357	14.3961	2.82745	16.2297	1.17806	12.734	1.2357	52.0229	19.4263
contig_2348	10125	124.018	16.3864	33.9862	21.4347	71.6802	27.4423	48.1705	16.3864	33.9862	42.3682	91.3633
contig_235	3619	252.34	49.3157	58.0082	36.8475	39.7119	2.34275	0.946222	49.3923	58.1181	114.441	338.578
contig_2352	19465	141.376	12.4736	34.2967	18.1528	52.3465	47.3343	203.574	12.3163	35.4384	51.0988	386.302
contig_2353	14190	83.8018	6.38611	10.7233	10.0498	18.6697	32.2214	160.374	6.41083	10.8344	28.7337	152.838
contig_2356	20955	235.441	30.0515	896.22	32.0238	866.828	57.3017	1595.3	30.2637	964.172	85.8008	6936.63
contig_2357	18219	344.521	44.968	337.758	53.1412	530.11	71.5206	1261.6	44.4762	293.171	130.415	2577.43
contig_2358	237225	67.8443	10.3349	58.7448	10.7211	100.818	10.5225	143.079	10.327	59.6558	25.9389	545.029
contig_2359	676624	65.79	9.74385	39.8091	9.99905	46.703	10.622	80.4099	9.74377	40.0597	25.6813	273.795
contig_2360	33411	133.954	16.8366	113.984	18.257	202.554	31.3792	566.024	17.1396	118.254	50.3412	1033.97
contig_2361	53247	369.797	49.1523	28.4488	54.1017	34.7812	78.8781	60.2785	49.1583	28.5086	138.506	89.0631
contig_2362	21874	111.644	16.6648	108.912	15.4752	88.9113	20.2875	22.6629	16.7013	113.261	42.5148	668.717
contig_2363	784148	79.8414	12.4679	13.9584	11.9164	12.2306	13.6685	16.3716	12.464	13.8895	29.3246	31.0057
contig_2364	148249	104.958	10.4331	28.7757	15.376	37.8131	31.8036	102.459	10.4363	28.7257	36.909	170.087
contig_2366	6704	48.6028	3.17638	1.82082	9.19652	0.977663	15.4603	0.955861	3.17638	1.82082	17.5932	8.23725
contig_2368	119308	124.107	20.8952	59.5722	19.8288	49.5246	9.97394	20.2743	20.8743	59.3759	52.5345	250.612
contig_2369	5067	34.2379	3.8914	6.84505	8.04617	6.48689	0.223917	0.17379	3.8914	6.84505	18.1851	45.8927
contig_2371	12903	152.844	27.7076	130.249	23.8009	93.0679	3.79738	5.70727	27.4996	121.164	70.039	934.174
contig_2372	8857	116.584	20.6023	1161.09	18.083	776.907	12.6089	351.764	20.5583	1139.31	44.7317	2843.38
contig_2379	1428	486.536	98.4742	420.272	73.5634	143.935	23.9327	3.11998	96.5689	387.852	193.997	1485.76
contig_238	48945	723.853	127.067	11734.3	110.182	9744.26	37.4143	1116.91	126.485	11593.9	322.705	82862.4
contig_2380	928596	48.901	5.81515	11.4349	6.33159	13.2656	13.3055	54.5513	5.81531	11.4373	17.6335	71.7969
contig_2381	246245	81.5287	15.4729	60.3262	11.3098	41.0282	4.34991	8.77997	15.4861	61.1499	34.9099	279.062
contig_2384	65101	144.111	25.121	488.593	22.1655	342.406	9.11513	39.003	25.121	488.593	62.5883	2666.98
contig_2386	716722	217.925	38.8962	52.4962	33.4775	40.5209	14.6179	20.158	38.9021	52.5543	92.0308	126.28
contig_2387	35755	675.363	110.483	8844.53	106.396	6392.99	59.4389	1932.86	110.319	8851.08	288.725	48725.3
contig_2390	87300	211.127	38.319	132.751	33.2385	80.6801	12.9975	18.0777	38.3387	132.044	88.2335	500.199
contig_2391	6186	161.191	28.5489	267.738	23.3149	157.407	16.0348	90.8867	28.3617	261.659	64.9306	937.333
contig_2392	6139	72.3845	13.1175	13.0388	10.4697	11.7055	5.43313	1.73449	12.7761	11.8403	30.5881	44.1231
contig_2393	6104	63.6621	10.5516	19.3757	8.88025	11.391	7.34179	0.780948	10.8947	20.9841	25.9938	70.6926
contig_2394	2197	139.016	28.0234	4.9712	17.2931	3.06268	11.4675	4.18646	28.0234	4.9712	54.2081	14.5314
contig_2395	106997	235.964	25.5849	127.026	33.8361	201.727	60.8292	929.97	25.5625	127.473	90.1514	1426.77
contig_24	10421	66.5624	8.68932	4.27064	8.14702	14.4273	12.1172	10.3911	8.66673	4.15837	28.9421	40.6668
contig_240	891	2202.1	391.316	57.3866	343.795	87.7067	119.85	1.86538	391.316	57.3866	955.826	598.333
contig_2400	16379	49.346	8.97856	20.8635	6.64397	18.1766	3.97338	0.877121	8.97856	20.8635	20.7716	99.3781
contig_2401	28963	113.28	23.7384	140.168	15.3727	51.5269	5.46378	4.62283	23.7478	140.232	44.9575	405.132
contig_2404	1137	21.8349	5.44276	11.3443	3.22594	0.485411	1.41945	0.815764	5.44276	11.3443	6.30395	11.658
contig_2406	14017	246.307	46.8413	570.062	36.9699	385.675	16.4706	46.0296	46.8807	572.668	99.1444	3327.05
contig_2409	30019	110.261	23.2579	214.051	14.5954	94.1897	5.28123	22.4816	23.2305	215.785	43.8959	450.738
contig_241	14791	643.941	119.005	333.67	91.5424	136.282	29.4554	12.8482	119.399	341.31	284.539	982.922
contig_2410	6918	215.27	26.246	3.76672	40.5798	16.5777	58.1826	4.44707	26.246	3.76672	64.0151	33.1821
contig_2412	19024	125.284	20.9134	106.43	16.501	63.3256	19.5489	39.403	20.7464	110.668	47.5745	481.663
contig_2413	57123	504.65	94.2397	261.842	75.2015	186.787	28.1798	34.8387	94.2559	261.084	212.773	907.286
contig_2418	148225	55.5407	7.04121	16.5598	7.89754	12.1062	12.6116	30.071	7.01827	16.4438	20.9721	74.7311
contig_2419	29482	202.802	38.4682	889.813	31.8752	585.361	13.0096	173.202	38.6116	887.798	80.8376	4278.38
contig_242	6596	54.0071	8.96975	6.77514	10.229	5.06032	2.71719	0.316739	8.96975	6.77514	23.1215	18.6042
contig_2420	24660	148.388	29.2865	209.937	24.2236	116.663	5.17964	5.64916	29.0628	201.622	60.6351	768.963
contig_2425	36809	73.8912	12.6559	29.5147	11.0117	31.1325	10.9338	15.4927	12.7523	29.8063	26.5374	96.0288
contig_2426	692482	85.9907	13.745	20.8656	11.9879	16.5242	15.7197	20.1321	13.7293	20.7214	30.8088	56.5294
contig_2427	321806	89.6205	14.434	20.5867	12.0472	18.4545	15.7354	15.6198	14.4293	20.6137	32.9746	57.6783
contig_2429	26758	90.0856	13.6237	85.8531	13.5811	74.2122	16.0989	175.268	13.5456	81.3176	33.2364	306.363
contig_243	1367	684.275	126.416	23.2365	111.575	54.6719	29.857	0.211451	126.416	23.2365	290.012	149.048
contig_2432	2592	297.329	66.7965	411.504	38.0983	136.277	9.80385	24.3576	73.3763	467.425	109.254	1051.86
contig_2433	22943	1541.3	275.122	13689.7	233.601	9840.69	83.4598	1064.72	276.771	13506.3	672.348	97733
contig_2434	654	176.687	39.4782	219.674	25.2579	66.6451	1.51587	0.500741	37.4663	166.098	72.9683	713.307
contig_2435	1589	134.581	28.1098	74.1952	17.7964	40.6825	3.99027	2.39352	27.7887	68.6912	56.8958	315.679
contig_2436	3366	521.042	123.137	8724.17	75.3697	2652.48	34.1359	1271.53	127.661	9816.07	160.738	10983.3
contig_244	436513	63.5859	10.3663	81.51	10.6842	85.0691	2.00075	10.9411	10.3408	80.0182	30.1937	612.16
contig_2440	55544	78.3386	8.31577	14.7711	14.0831	33.4734	18.958	96.8119	8.34107	14.9033	28.6408	138.112
contig_2441	22251	86.769	17.5944	143.376	12.2268	51.3503	5.4526	25.1183	17.5855	140.888	33.9096	318.475
contig_2442	37253	145.011	26.6381	118.575	22.3151	67.1928	10.6759	14.4042	26.6299	118.715	58.7518	383.966
contig_2443	640	31.049	5.40612	0.810188	3.13878	0.39788	0	0	5.40612	0.810188	17.098	2.41574
contig_2449	450340	78.2673	12.1061	13.5075	11.2873	13.1437	13.3441	14.526	12.1061	13.5075	29.4237	28.4925
contig_2457	1905	36.2615	6.97379	12.0529	4.82165	2.9972	4.84046	3.0714	6.97379	12.0529	12.6519	22.4657
contig_2463	131545	58.2715	10.4074	74.7099	8.62844	32.1844	4.79697	24.313	10.4017	75.0177	24.037	233.748
contig_2464	14583	136.986	18.8251	103.045	22.8441	98.4508	14.9081	34.5714	19.107	106.997	61.302	469.348
contig_2465	79438	189.303	21.9413	230.92	24.8401	200	55.4608	1677.15	21.8771	228.871	65.1834	1449.48
contig_2467	8237	112.778	14.7679	127.058	17.7008	107.6	19.6617	451.587	14.807	126.557	45.841	1142.28
contig_2471	17927	149.522	21.6278	70.9407	24.2435	161.175	30.036	115.091	21.6278	70.9407	51.9872	356.391
contig_2476	1715	25.2192	4.23195	4.7933	1.12013	1.20548	5.06262	5.53715	4.78147	6.80898	10.023	9.45086
contig_2477	31933	163.151	19.6931	478.854	26.223	499.66	36.0502	867.589	19.7069	481.928	61.4779	2969.92
contig_2479	2467	37.4325	7.3716	18.397	5.91368	3.62208	0.643073	0.229636	7.4221	18.0455	16.082	48.374
contig_248	2913	55.8476	11.6127	1.3192	6.63265	0.44249	0	0	11.6127	1.3192	25.9895	9.6426
contig_2482	32695	85.7648	17.5547	71.0927	13.532	38.979	5.04406	3.20092	17.5785	70.6966	32.0556	132.245
contig_2483	12770	59.0013	11.2093	25.888	9.35016	11.3552	3.71292	2.84187	11.111	26.253	23.618	50.6366
contig_2484	14626	67.0901	10.2549	40.9555	9.7234	32.4975	6.477	18.4948	10.3665	42.2248	30.2684	317.225
contig_2486	16327	63.7619	12.947	39.6025	7.80621	24.2315	8.09594	9.77693	12.9205	39.8577	21.9922	177.172
contig_2487	32079	410.934	88.7977	328.066	63.316	233.65	8.28134	4.70277	88.809	326.633	161.73	1579.88
contig_2488	10251	105.105	19.1165	73.1071	18.3188	65.9576	6.50886	9.57772	19.3365	71.749	41.8247	185.622
contig_249	30412	238.452	43.1965	3645.4	38.1947	3073.45	7.50892	166.235	43.6738	3696.57	105.878	26493.8
contig_2491	12441	104.51	17.9769	68.7028	11.6425	39.4292	22.1809	34.3379	17.9958	68.7692	34.7139	59.2588
contig_2492	8371	105.543	22.1207	17.4265	9.17528	6.80353	21.2642	20.6201	22.1207	17.4265	30.8627	34.2918
contig_2494	91092	368.162	59.8777	235.401	47.8816	138.413	80.1688	511.634	59.864	236.403	120.369	913.231
contig_2497	5764	240.429	43.5249	26.684	39.0684	18.0794	11.5955	1.72607	43.4964	26.7883	102.744	91.2033
contig_2499	1527	102.517	22.4256	14.3682	11.8272	19.2473	0.446623	0.404309	22.2229	16.8899	45.5948	49.3705
contig_25	5899	33.0424	6.53105	2.55182	3.95721	5.71141	0	0	6.48252	2.38328	16.0717	28.0496
contig_2502	783	8.26698	1.8278	1.57632	1.20379	1.15303	0.21327	0.168053	2.08057	2.34001	2.94155	2.72601
contig_2503	37158	314.248	57.0086	2564.92	44.1031	1747.98	36.679	770.79	57.0747	2572.08	119.383	11790.3
contig_2504	2077	172.175	29.7265	84.3143	22.1884	54.9058	20.8433	7.23391	30.9346	86.4534	68.4826	655.326
contig_2506	156210	47.7214	9.32819	11.7017	7.13736	7.29027	2.3982	1.64525	9.32819	11.7017	19.5295	21.9471
contig_2507	32990	560.959	99.7713	475.113	78.6053	559.986	79.2379	444.458	99.7651	482.741	203.579	2640.16
contig_2508	103938	413.421	40.2824	99.1771	59.3361	181.683	115.186	337.712	40.3036	98.1134	158.313	884.82
contig_2509	27496	46.1308	2.91242	3.10844	6.60828	15.3319	17.2619	48.1172	2.93846	3.20714	16.4097	89.5183
contig_2511	14377	67.522	11.658	48.1851	9.60385	20.5887	9.95825	15.6414	11.7196	48.6467	24.5823	103.185
contig_2512	2473	153.951	18.9905	18.9255	25.8657	23.1784	17.0112	11.751	18.9905	18.9255	73.093	105.599
contig_2514	154476	54.6805	7.24709	75.8342	7.73189	84.4251	13.1059	245.101	7.24771	75.8585	19.348	296.105
contig_2518	132367	494.062	92.5804	166.863	73.1776	116.31	41.6795	44.6561	92.5902	165.932	194.034	492.299
contig_252	6587	459.792	73.1947	147.365	72.7451	22.9601	17.8885	9.26088	73.1947	147.365	222.769	423.398
contig_2522	30254	101.45	19.0875	268.059	13.5239	144.91	7.07092	19.4159	19.0373	269.373	42.7304	1449.76
contig_2523	19443	81.8354	14.6372	51.5806	11.8143	23.8111	4.53009	7.80851	15.1856	55.8195	35.6683	236.317
contig_2524	66152	171.952	32.2049	655.98	25.7002	427.685	12.6459	59.56	32.3019	694.354	69.0995	2969.74
contig_2526	608	2318.97	427.284	144.965	376.528	86.066	126.183	0.968477	427.86	158.471	961.116	424.4
contig_2527	1411	773.209	141.782	17242.9	116.077	11348.5	39.0396	1145.01	141.574	17184.2	334.737	99418.4
contig_2529	10158	168.433	28.2576	207.98	26.669	169.096	17.0985	5.41035	28.5828	211.89	67.8249	721.079
contig_2532	7962	57.3399	13.0342	44.8427	6.64849	23.1747	2.40054	0.884628	13.014	44.257	22.2427	162.333
contig_2533	7172	84.0177	14.5219	35.0351	11.1582	25.1611	5.56195	0.997086	14.2523	36.6161	38.5232	227.815
contig_2534	12954	219.314	24.6007	37.2233	35.635	57.0272	61.8624	13.8239	24.5446	38.1651	72.6713	89.6879
contig_2535	29558	205.847	20.4338	102.751	28.1794	176.651	58.2112	859.942	20.5351	100.78	78.4879	1137.36
contig_2537	31434	47.2181	9.51336	11.3378	6.8124	6.1535	2.06208	1.93282	9.51336	11.3378	19.3169	18.7135
contig_2538	42748	93.9617	15.2457	97.529	15.1783	86.4553	8.27809	24.8968	15.2496	97.8735	40.01	653.274
contig_2539	42246	153.914	27.8756	128.138	22.6132	91.8226	6.89624	18.2446	27.8861	128.866	68.6432	701.491
contig_2540	22407	135.367	22.2782	169.6	18.08	174.254	19.344	102.687	22.2563	167.67	53.409	1552.75
contig_2545	10034	61.4704	11.1832	51.4091	7.5947	9.466	3.48917	2.7678	11.2978	53.4558	27.9055	125.206
contig_2546	4513	68.5785	11.9067	12.7568	8.29979	6.03203	4.89961	2.57	11.9067	12.7568	31.5657	98.2629
contig_2549	25079	109.973	22.3117	75.3955	12.8376	27.5004	7.9639	6.57762	22.2828	74.3522	44.5771	222.26
contig_2550	4317	114.871	21.2112	32.9962	22.1521	29.6167	2.68898	11.7012	21.2112	32.9962	47.6074	151.192
contig_2551	4417	27.6227	6.11788	5.95445	2.38106	1.72534	0	0	6.06257	6.18422	13.0612	45.5577
contig_2553	10135	55.739	10.428	13.532	8.50676	16.0444	1.62734	0.691191	10.4207	13.4372	24.7561	147.385
contig_2557	27533	61.6366	10.2778	134.977	9.55564	94.7852	6.31947	28.7681	10.2268	132.777	25.2569	713.85
contig_2558	48797	493.483	75.4741	3433.99	72.852	3282.44	79.4416	3927.7	75.5642	3504.22	190.151	25074.4
contig_2562	17134	486.003	78.3259	2996.68	72.0868	2403.48	74.8784	2243.45	78.8421	3009.61	181.87	17648.8
contig_2563	5949	632.735	98.8889	125.351	103.832	57.5764	79.5872	12.8983	98.791	127.998	251.637	244.617
contig_2564	26312	99.4502	16.5441	220.015	15.3135	144.028	15.3731	71.1832	16.5548	217.809	35.6646	730.281
contig_2565	6115	37.9665	4.02682	4.49762	6.79514	1.94664	4.13361	8.16673	4.02682	4.49762	18.9841	16.4056
contig_2568	532	59.3403	5.21728	1.60883	8.0288	2.14353	7.54974	3.69174	6.05759	3.47173	32.4869	130.434
contig_2569	2479	55.2258	8.87935	7.56331	10.3495	10.858	0.818377	2.68483	8.98712	8.31432	26.1915	81.4356
contig_2570	15287	4075.96	500.67	28629	584.96	29339.1	940.876	41001.7	500.908	29030.8	1548.55	259385
contig_2571	1968	255.033	50.8652	310.65	35.9428	125.861	8.38504	79.2801	50.6419	305.144	109.198	1684.29
contig_2572	3638	506.146	79.053	1153.07	85.6766	1364.06	42.1155	546.848	78.031	1095.47	221.27	10879.9
contig_2575	1046	179.329	29.8527	30.5414	32.269	8.43148	3.08036	1.28068	29.8527	30.5414	84.2746	65.2564
contig_2577	38418	569.684	79.3238	4322.7	81.8356	4982.57	99.552	7241.81	79.9162	4300.04	229.056	36562.6
contig_2578	856	125.554	24.796	15.3995	18.7181	6.38427	0.652974	0.496423	25.3725	16.6199	56.0142	34.3431
contig_2579	3179	225.216	39.7474	140.399	36.6236	132.536	12.6326	26.7048	39.4856	141.196	96.7263	1032.77
contig_2581	2605	162.864	29.7356	99.2747	30.6468	60.764	5.43829	2.29596	28.8322	109.311	68.211	288.363
contig_2582	2959	219.434	35.618	158.329	32.5589	181.194	14.2859	33.4922	36.2261	166.03	100.745	695.753
contig_2584	2825	128.746	19.434	44.5509	24.8015	150.645	12.2553	98.5359	19.4923	47.8207	52.7626	465.248
contig_2586	690	86.9704	10.1296	25.1966	17.137	23.4914	7.13333	0.876435	11.6963	22.0597	40.8741	62.4442
contig_2589	625	79.6274	14.4632	5.10568	7.63789	1.9108	13.8147	38.6153	13.6421	4.96028	30.0695	158.44
contig_259	29246	1987.64	203.448	34257.6	236.067	34750.7	735.071	164209	202.875	34456.7	610.18	277474
contig_2593	3407	93.9585	14.6399	42.151	9.93859	19.1237	14.482	52.2598	14.7522	42.9796	40.1458	339.737
contig_2594	409074	46.6523	7.31301	12.5071	7.56356	12.0471	4.9718	7.06605	7.31488	12.6274	19.489	53.5115
contig_2595	340588	53.3042	8.29577	15.7344	8.18801	12.903	6.94385	12.1306	8.27891	15.5528	21.5976	57.0396
contig_2596	1367	262.016	53.7297	212.777	44.6327	97.5986	3.53081	1.7624	53.8628	208.26	106.26	343.734
contig_2598	21492	84.0123	13.2838	67.8044	12.3212	141.444	9.28774	29.1308	13.5835	83.099	35.536	533.646
contig_260	5447	800.845	96.4587	29.8234	93.2031	21.7842	247.961	74.1874	96.4587	29.8234	266.763	117.898
contig_2601	25191	643.211	94.7408	132.003	102.34	39.5767	90.6446	72.3536	94.8489	129.6	260.637	253.001
contig_2602	3136	30.279	4.42029	3.87051	5.39116	7.87509	0	0	5.84494	8.22361	14.6226	34.9545
contig_2603	14331	789.037	97.8001	324.821	113.966	337.374	156.113	644.322	97.8001	324.821	323.358	2384.98
contig_2606	2545	419.804	97.8255	76.2379	60.2405	34.8279	4.18246	0.571112	97.8255	76.2379	159.73	174.691
contig_2608	1947	162.917	44.7323	158.126	15.7874	19.8065	0.573734	0.244697	44.7323	158.126	57.0913	177.767
contig_261	28865	112.253	12.9842	13.423	14.6429	21.6122	28.9123	112.912	12.9842	13.423	42.7293	146.031
contig_2612	4186	59.718	7.94945	1.74012	7.2002	1.94798	12.9822	5.54522	7.94945	1.74012	23.6368	6.43601
contig_2619	2006	137.309	14.0469	5.96688	21.7958	6.00618	18.7435	6.72663	14.0469	5.96688	68.6762	25.1915
contig_2621	1412	10.8273	2.34231	0.945379	1.94057	0.750626	1.16561	0.13829	1.97227	0.797806	3.4065	3.08524
contig_2628	29538	50.9563	6.93086	5.51856	5.79267	3.6181	13.7137	4.92398	6.93086	5.51856	17.5882	11.5089
contig_2629	556215	70.383	8.45833	12.8012	10.1621	15.4619	17.3508	34.7393	8.45833	12.8012	25.9533	48.4569
contig_2630	797803	62.8259	5.20941	5.65954	8.81569	12.1621	19.5364	47.9815	5.20933	5.65833	24.055	52.3356
contig_2631	9054	89.2864	16.4006	53.4388	14.5621	37.2985	0	0	15.35	46.4608	42.9737	268.085
contig_2632	6166	169.145	28.5873	82.1654	24.8544	54.4703	11.2144	12.3218	28.5372	82.7673	75.9513	557.302
contig_2642	5285	90.9784	14.4785	27.7419	12.4234	35.7702	2.22785	0.618141	14.3766	26.9715	47.4721	324.77
contig_2651	2868	92.1898	20.8874	169.397	10.5125	26.5139	4.33628	12.2562	20.8874	169.397	35.5662	306.773
contig_2654	22452	270.243	40.5555	246.218	39.0725	222.249	43.5076	544.126	40.7589	243.771	106.349	1942.39
contig_2655	20583	162.739	22.938	103.353	23.9489	110.354	26.1963	421.005	22.9416	101.023	66.7146	872.809
contig_2658	1624	68.9213	13.1608	3.66252	11.7191	1.07379	2.79986	1.95245	13.1608	3.66252	28.0807	19.1645
contig_2659	1202	61.3508	8.36597	2.57098	8.65874	1.68267	6.87833	1.09841	8.36597	2.57098	29.0817	19.0799
contig_266	1213	47.5579	6.38006	4.13415	4.24083	9.86305	23.5428	147.215	6.18156	2.39544	7.21261	60.1624
contig_2661	74017	335.356	36.3456	44.001	45.5705	57.4911	97.6341	167.345	36.3456	44.001	119.46	392.515
contig_2665	2588	156.669	20.7978	7.23809	20.9409	3.77574	40.8979	6.12291	20.831	7.32064	53.201	14.3067
contig_2666	10335	75.0945	8.43535	14.0007	10.7565	17.4509	20.246	58.3179	8.43535	14.0007	27.2213	96.3708
contig_2667	1104	157.179	17.63	4.30261	25.8501	2.40878	41.5168	1.98345	17.63	4.30261	54.5524	4.94427
